Date,CreativeID,Impressions,Clicks,VideoStarts,VideoCompletions,OperatingSystem,DayofWeek,Site,SiteCategory
28/04/2018,1239,3379,12,1827,853,iOS,6,NIMBY Times,News
28/04/2018,1239,1,0,0,0,Other,6,NIMBY Times,News
28/04/2018,1239,190,0,36,4,Other,6,NIMBY Times,News
28/04/2018,1239,3,0,0,0,Android,6,The ClothesRack,Lifestyle
28/04/2018,1239,17,0,7,6,Android,6,Sitting Pretty,Lifestyle
28/04/2018,1239,73,1,25,8,iOS,6,The ClothesRack,Lifestyle
28/04/2018,1239,52,0,24,16,iOS,6,Sitting Pretty,Lifestyle
28/04/2018,1239,363,5,165,73,Android,6,Spambook,Lifestyle
28/04/2018,1239,596,3,221,44,Android,6,GossipNews,Lifestyle
28/04/2018,1239,137,2,45,20,Android,6,SportSpam,Sport
28/04/2018,1239,558,4,340,153,iOS,6,Spambook,Lifestyle
28/04/2018,1239,838,2,607,182,iOS,6,GossipNews,Lifestyle
28/04/2018,1239,982,18,520,207,iOS,6,SportSpam,Sport
28/04/2018,1239,1,0,1,0,iOS,6,Spambook,Lifestyle
28/04/2018,1239,2,0,0,0,Other,6,Spambook,Lifestyle
28/04/2018,1239,5,0,0,0,Other,6,GossipNews,Lifestyle
28/04/2018,1239,1,0,0,0,Other,6,SportSpam,Sport
28/04/2018,1125,1,0,1,0,Android,6,FootyNews,Sport
28/04/2018,1125,109,1,33,10,Android,6,FPSGaming,Tech / Gaming
28/04/2018,1125,935,2,97,18,Android,6,Wot? Lifestyle,Lifestyle
28/04/2018,1125,2,0,0,0,iOS,6,FootyNews,Sport
28/04/2018,1125,190,0,67,33,iOS,6,FPSGaming,Tech / Gaming
28/04/2018,1125,1424,5,840,110,iOS,6,Wot? Lifestyle,Lifestyle
28/04/2018,1125,4,0,1,1,Other,6,Wot? Lifestyle,Lifestyle
28/04/2018,1125,5,0,4,4,Android,6,More Sport,Sport
28/04/2018,1125,913,2,614,379,Android,6,More Sport,Sport
28/04/2018,1125,1,0,0,0,Other,6,More Sport,Sport
28/04/2018,1125,77,0,19,19,Other,6,More Sport,Sport
28/04/2018,1125,8,0,7,7,iOS,6,More Sport,Sport
28/04/2018,1125,1727,9,1366,637,iOS,6,More Sport,Sport
28/04/2018,1125,5,0,0,0,Other,6,More Sport,Sport
28/04/2018,1125,1,0,1,1,Other,6,More Sport,Sport
28/04/2018,1125,6,0,4,1,Other,6,More Sport,Sport
28/04/2018,1125,810,5,323,137,Android,6,CityNews,News
28/04/2018,1125,1054,3,468,210,iOS,6,CityNews,News
28/04/2018,1125,383,1,154,55,Android,6,Spambook,Lifestyle
28/04/2018,1125,632,0,224,49,Android,6,GossipNews,Lifestyle
28/04/2018,1125,127,7,52,16,Android,6,SportSpam,Sport
28/04/2018,1125,527,3,321,153,iOS,6,Spambook,Lifestyle
28/04/2018,1125,832,0,605,203,iOS,6,GossipNews,Lifestyle
28/04/2018,1125,896,15,451,207,iOS,6,SportSpam,Sport
28/04/2018,1125,1,0,1,1,iOS,6,Spambook,Lifestyle
28/04/2018,1125,3,0,0,0,Other,6,Spambook,Lifestyle
28/04/2018,1125,5,0,1,0,Other,6,GossipNews,Lifestyle
28/04/2018,1448,437,1,75,21,Android,6,Progressive News,News
28/04/2018,1448,253,5,75,15,Android,6,The City Daily,News
28/04/2018,1448,228,2,98,61,iOS,6,Progressive News,News
28/04/2018,1448,102,0,60,22,iOS,6,The City Daily,News
28/04/2018,1448,5,0,0,0,Other,6,Progressive News,News
28/04/2018,1448,3,0,0,0,Other,6,The City Daily,News
28/04/2018,1448,3,0,0,0,Android,6,The ClothesRack,Lifestyle
28/04/2018,1448,18,0,6,4,Android,6,Sitting Pretty,Lifestyle
28/04/2018,1448,63,1,24,4,iOS,6,The ClothesRack,Lifestyle
28/04/2018,1448,55,0,21,15,iOS,6,Sitting Pretty,Lifestyle
28/04/2018,1448,2,0,0,0,Android,6,The Classic Gentleman,Fashion / Lifestyle
28/04/2018,1448,1,0,0,0,Android,6,Weights & Plates,Sport
28/04/2018,1448,104,0,19,4,Android,6,Marathon Digest,Sport
28/04/2018,1448,5,0,0,0,iOS,6,The Classic Gentleman,Fashion / Lifestyle
28/04/2018,1448,8,0,3,1,iOS,6,Weights & Plates,Sport
28/04/2018,1448,246,0,78,26,iOS,6,Marathon Digest,Sport
28/04/2018,3915,437,2,83,27,Android,6,Progressive News,News
28/04/2018,3915,252,7,85,21,Android,6,The City Daily,News
28/04/2018,3915,238,0,97,53,iOS,6,Progressive News,News
28/04/2018,3915,136,4,88,43,iOS,6,The City Daily,News
28/04/2018,3915,1,0,0,0,Other,6,Progressive News,News
28/04/2018,3915,2,0,0,0,Other,6,The City Daily,News
28/04/2018,3915,165,0,36,19,Android,6,MusicRoom,Entertainment
28/04/2018,3915,1,0,0,0,Android,6,RockTunes,Entertainment
28/04/2018,3915,194,14,106,75,Other,6,MusicRoom,Entertainment
28/04/2018,3915,1,0,1,0,Other,6,RockTunes,Entertainment
28/04/2018,3915,1487,5,737,330,iOS,6,MusicRoom,Entertainment
28/04/2018,3915,7,0,2,0,iOS,6,RockTunes,Entertainment
28/04/2018,3915,2,0,1,0,Android,6,Business Times,News
28/04/2018,3915,466,6,220,111,Android,6,Business Times,News
28/04/2018,3915,1,0,1,0,Other,6,Business Times,News
28/04/2018,3915,358,4,207,82,iOS,6,Business Times,News
28/04/2018,3915,8,0,3,0,Other,6,Business Times,News
28/04/2018,3915,2,0,0,0,Android,6,The ClothesRack,Lifestyle
28/04/2018,3915,18,0,6,6,Android,6,Sitting Pretty,Lifestyle
28/04/2018,3915,62,1,22,6,iOS,6,The ClothesRack,Lifestyle
28/04/2018,3915,62,1,29,13,iOS,6,Sitting Pretty,Lifestyle
28/04/2018,2701,444,2,85,24,Android,6,Progressive News,News
28/04/2018,2701,235,4,74,14,Android,6,The City Daily,News
28/04/2018,2701,236,1,97,48,iOS,6,Progressive News,News
28/04/2018,2701,130,0,82,39,iOS,6,The City Daily,News
28/04/2018,2701,3,0,0,0,Other,6,Progressive News,News
28/04/2018,2701,3,0,0,0,Other,6,The City Daily,News
28/04/2018,2701,3,0,0,0,Android,6,The ClothesRack,Lifestyle
28/04/2018,2701,20,0,5,4,Android,6,Sitting Pretty,Lifestyle
28/04/2018,2701,69,0,21,4,iOS,6,The ClothesRack,Lifestyle
28/04/2018,2701,50,0,17,14,iOS,6,Sitting Pretty,Lifestyle
28/04/2018,2701,1,0,0,0,Other,6,Sitting Pretty,Lifestyle
28/04/2018,2701,6,0,0,0,Android,6,Weights & Plates,Sport
28/04/2018,2701,121,1,22,9,Android,6,Marathon Digest,Sport
28/04/2018,2701,2,0,1,0,iOS,6,The Classic Gentleman,Fashion / Lifestyle
28/04/2018,2701,8,0,2,2,iOS,6,Weights & Plates,Sport
28/04/2018,2701,249,1,96,34,iOS,6,Marathon Digest,Sport
28/04/2018,2701,1,0,0,0,Other,6,Marathon Digest,Sport
28/04/2018,1157,449,1,79,21,Android,6,Progressive News,News
28/04/2018,1157,272,4,97,22,Android,6,The City Daily,News
28/04/2018,1157,1,0,1,0,Other,6,The City Daily,News
28/04/2018,1157,236,1,101,54,iOS,6,Progressive News,News
28/04/2018,1157,120,1,71,32,iOS,6,The City Daily,News
28/04/2018,1157,2,0,0,0,Other,6,Progressive News,News
28/04/2018,1157,3,0,0,0,Other,6,The City Daily,News
28/04/2018,1157,5,0,1,0,Android,6,The ClothesRack,Lifestyle
28/04/2018,1157,17,0,3,1,Android,6,Sitting Pretty,Lifestyle
28/04/2018,1157,63,0,22,5,iOS,6,The ClothesRack,Lifestyle
28/04/2018,1157,58,0,24,18,iOS,6,Sitting Pretty,Lifestyle
28/04/2018,1157,2,0,1,0,Android,6,Weights & Plates,Sport
28/04/2018,1157,114,0,19,4,Android,6,Marathon Digest,Sport
28/04/2018,1157,3,1,0,0,iOS,6,The Classic Gentleman,Fashion / Lifestyle
28/04/2018,1157,2,0,0,0,iOS,6,Weights & Plates,Sport
28/04/2018,1157,248,0,104,36,iOS,6,Marathon Digest,Sport
28/04/2018,1157,2,0,0,0,Other,6,Marathon Digest,Sport
28/04/2018,1012,459,1,86,31,Android,6,Progressive News,News
28/04/2018,1012,256,5,80,10,Android,6,The City Daily,News
28/04/2018,1012,246,2,105,50,iOS,6,Progressive News,News
28/04/2018,1012,109,2,70,30,iOS,6,The City Daily,News
28/04/2018,1012,5,0,0,0,Other,6,Progressive News,News
28/04/2018,1012,1,0,0,0,Other,6,The City Daily,News
28/04/2018,1012,4,0,0,0,Android,6,The ClothesRack,Lifestyle
28/04/2018,1012,25,0,9,7,Android,6,Sitting Pretty,Lifestyle
28/04/2018,1012,54,0,13,4,iOS,6,The ClothesRack,Lifestyle
28/04/2018,1012,57,0,31,19,iOS,6,Sitting Pretty,Lifestyle
28/04/2018,1012,1,0,0,0,Android,6,Weights & Plates,Sport
28/04/2018,1012,92,1,22,12,Android,6,Marathon Digest,Sport
28/04/2018,1012,4,0,0,0,iOS,6,The Classic Gentleman,Fashion / Lifestyle
28/04/2018,1012,5,0,1,0,iOS,6,Weights & Plates,Sport
28/04/2018,1012,221,0,74,24,iOS,6,Marathon Digest,Sport
28/04/2018,1012,2,0,0,0,Other,6,Marathon Digest,Sport
28/04/2018,1940,441,1,104,37,Android,6,Progressive News,News
28/04/2018,1940,238,2,69,7,Android,6,The City Daily,News
28/04/2018,1940,237,0,112,54,iOS,6,Progressive News,News
28/04/2018,1940,131,0,83,37,iOS,6,The City Daily,News
28/04/2018,1940,5,0,0,0,Other,6,Progressive News,News
28/04/2018,1940,1,0,0,0,Other,6,The City Daily,News
28/04/2018,1940,5,0,0,0,Android,6,The ClothesRack,Lifestyle
28/04/2018,1940,22,0,12,5,Android,6,Sitting Pretty,Lifestyle
28/04/2018,1940,62,0,19,6,iOS,6,The ClothesRack,Lifestyle
28/04/2018,1940,58,0,31,22,iOS,6,Sitting Pretty,Lifestyle
28/04/2018,1940,3,0,2,0,Android,6,The Classic Gentleman,Fashion / Lifestyle
28/04/2018,1940,4,0,0,0,Android,6,Weights & Plates,Sport
28/04/2018,1940,128,1,29,11,Android,6,Marathon Digest,Sport
28/04/2018,1940,3,0,0,0,iOS,6,The Classic Gentleman,Fashion / Lifestyle
28/04/2018,1940,18,2,4,4,iOS,6,Weights & Plates,Sport
28/04/2018,1940,236,0,72,24,iOS,6,Marathon Digest,Sport
28/04/2018,1940,2,0,0,0,Other,6,Marathon Digest,Sport
28/04/2018,3400,95,0,32,11,Android,6,FPSGaming,Tech / Gaming
28/04/2018,3400,943,6,85,13,Android,6,Wot? Lifestyle,Lifestyle
28/04/2018,3400,203,0,68,37,iOS,6,FPSGaming,Tech / Gaming
28/04/2018,3400,1413,7,854,123,iOS,6,Wot? Lifestyle,Lifestyle
28/04/2018,3400,6,0,5,4,Android,6,More Sport,Sport
28/04/2018,3400,939,2,615,366,Android,6,More Sport,Sport
28/04/2018,3400,1,0,0,0,Other,6,More Sport,Sport
28/04/2018,3400,70,0,23,20,Other,6,More Sport,Sport
28/04/2018,3400,3,0,2,2,iOS,6,More Sport,Sport
28/04/2018,3400,1694,7,1350,593,iOS,6,More Sport,Sport
28/04/2018,3400,6,0,0,0,Other,6,More Sport,Sport
28/04/2018,3400,1,0,1,1,Other,6,More Sport,Sport
28/04/2018,3400,4,0,4,1,Other,6,More Sport,Sport
28/04/2018,3400,773,7,282,117,Android,6,CityNews,News
28/04/2018,3400,1097,5,463,198,iOS,6,CityNews,News
28/04/2018,3400,394,4,166,72,Android,6,Spambook,Lifestyle
28/04/2018,3400,593,3,226,56,Android,6,GossipNews,Lifestyle
28/04/2018,3400,121,4,37,17,Android,6,SportSpam,Sport
28/04/2018,3400,494,4,308,131,iOS,6,Spambook,Lifestyle
28/04/2018,3400,805,4,585,215,iOS,6,GossipNews,Lifestyle
28/04/2018,3400,907,13,474,176,iOS,6,SportSpam,Sport
28/04/2018,3400,3,0,2,0,iOS,6,Spambook,Lifestyle
28/04/2018,3400,5,0,1,0,Other,6,Spambook,Lifestyle
28/04/2018,3400,3,0,0,0,Other,6,GossipNews,Lifestyle
28/04/2018,3400,1,0,1,1,Other,6,SportSpam,Sport
29/04/2018,692,363,1,72,27,Android,7,Progressive News,News
29/04/2018,692,309,2,73,13,Android,7,The City Daily,News
29/04/2018,692,316,0,127,63,iOS,7,Progressive News,News
29/04/2018,692,89,0,51,23,iOS,7,The City Daily,News
29/04/2018,692,1,0,1,0,Other,7,Progressive News,News
29/04/2018,692,2,0,0,0,Other,7,Progressive News,News
29/04/2018,692,4,0,0,0,Other,7,The City Daily,News
29/04/2018,692,54,0,12,3,Android,7,MusicRoom,Entertainment
29/04/2018,692,2,0,0,0,Android,7,RockTunes,Entertainment
29/04/2018,692,83,8,52,24,Other,7,MusicRoom,Entertainment
29/04/2018,692,1726,5,945,405,iOS,7,MusicRoom,Entertainment
29/04/2018,692,3,0,1,0,iOS,7,RockTunes,Entertainment
29/04/2018,692,453,3,206,104,Android,7,Business Times,News
29/04/2018,692,342,2,204,89,iOS,7,Business Times,News
29/04/2018,692,15,0,6,0,Other,7,Business Times,News
29/04/2018,692,6,0,3,2,Android,7,Sitting Pretty,Lifestyle
29/04/2018,692,49,0,20,8,iOS,7,The ClothesRack,Lifestyle
29/04/2018,692,40,0,12,8,iOS,7,Sitting Pretty,Lifestyle
29/04/2018,1239,380,1,59,24,Android,7,Progressive News,News
29/04/2018,1239,300,4,104,14,Android,7,The City Daily,News
29/04/2018,1239,313,1,129,74,iOS,7,Progressive News,News
29/04/2018,1239,85,0,59,24,iOS,7,The City Daily,News
29/04/2018,1239,1,0,1,0,Other,7,Progressive News,News
29/04/2018,1239,2,0,0,0,Other,7,Progressive News,News
29/04/2018,1239,2,0,0,0,Other,7,The City Daily,News
29/04/2018,1239,5,0,0,0,Android,7,NIMBY Times,News
29/04/2018,1239,4801,38,2361,1085,Android,7,NIMBY Times,News
29/04/2018,1239,9,0,5,3,Other,7,NIMBY Times,News
29/04/2018,1239,4,0,3,3,Other,7,NIMBY Times,News
29/04/2018,1239,27,0,9,6,Other,7,NIMBY Times,News
29/04/2018,1239,9,0,0,0,iOS,7,NIMBY Times,News
29/04/2018,1239,2652,14,1357,671,iOS,7,NIMBY Times,News
29/04/2018,1239,164,1,38,4,Other,7,NIMBY Times,News
29/04/2018,1239,1,0,0,0,Android,7,The ClothesRack,Lifestyle
29/04/2018,1239,15,0,11,8,Android,7,Sitting Pretty,Lifestyle
29/04/2018,1239,64,1,21,3,iOS,7,The ClothesRack,Lifestyle
29/04/2018,1239,38,0,19,13,iOS,7,Sitting Pretty,Lifestyle
29/04/2018,1239,837,7,308,106,Android,7,Spambook,Lifestyle
29/04/2018,1239,70,0,24,9,Android,7,GossipNews,Lifestyle
29/04/2018,1239,180,1,66,19,Android,7,SportSpam,Sport
29/04/2018,1239,1068,6,624,237,iOS,7,Spambook,Lifestyle
29/04/2018,1239,196,0,107,26,iOS,7,GossipNews,Lifestyle
29/04/2018,1239,495,3,261,81,iOS,7,SportSpam,Sport
29/04/2018,1239,2,0,1,1,iOS,7,Spambook,Lifestyle
29/04/2018,1239,14,0,2,0,Other,7,Spambook,Lifestyle
29/04/2018,1239,1,0,0,0,Other,7,SportSpam,Sport
29/04/2018,1125,86,0,18,6,Android,7,FPSGaming,Tech / Gaming
29/04/2018,1125,1081,2,198,30,Android,7,Wot? Lifestyle,Lifestyle
29/04/2018,1125,1,0,1,0,iOS,7,FootyNews,Sport
29/04/2018,1125,241,0,91,30,iOS,7,FPSGaming,Tech / Gaming
29/04/2018,1125,1576,5,942,314,iOS,7,Wot? Lifestyle,Lifestyle
29/04/2018,1125,5,0,0,0,Other,7,Wot? Lifestyle,Lifestyle
29/04/2018,1125,12,0,12,12,Android,7,More Sport,Sport
29/04/2018,1125,1306,2,919,528,Android,7,More Sport,Sport
29/04/2018,1125,79,0,26,26,Other,7,More Sport,Sport
29/04/2018,1125,12,0,8,8,iOS,7,More Sport,Sport
29/04/2018,1125,1876,8,1515,689,iOS,7,More Sport,Sport
29/04/2018,1125,5,0,0,0,Other,7,More Sport,Sport
29/04/2018,1125,2,0,2,2,Other,7,More Sport,Sport
29/04/2018,1125,3,0,3,1,Other,7,More Sport,Sport
29/04/2018,1125,746,4,281,124,Android,7,CityNews,News
29/04/2018,1125,1026,5,495,207,iOS,7,CityNews,News
29/04/2018,1125,833,9,298,103,Android,7,Spambook,Lifestyle
29/04/2018,1125,63,1,11,4,Android,7,GossipNews,Lifestyle
29/04/2018,1125,164,1,59,19,Android,7,SportSpam,Sport
29/04/2018,1125,1131,3,677,255,iOS,7,Spambook,Lifestyle
29/04/2018,1125,206,3,111,22,iOS,7,GossipNews,Lifestyle
29/04/2018,1125,482,2,232,68,iOS,7,SportSpam,Sport
29/04/2018,1125,4,0,3,2,iOS,7,Spambook,Lifestyle
29/04/2018,1125,8,0,2,0,Other,7,Spambook,Lifestyle
29/04/2018,1125,1,0,0,0,Other,7,SportSpam,Sport
29/04/2018,1448,370,2,80,32,Android,7,Progressive News,News
29/04/2018,1448,297,4,80,16,Android,7,The City Daily,News
29/04/2018,1448,1,0,1,0,Other,7,The City Daily,News
29/04/2018,1448,323,1,118,70,iOS,7,Progressive News,News
29/04/2018,1448,91,1,58,26,iOS,7,The City Daily,News
29/04/2018,1448,5,0,0,0,Other,7,Progressive News,News
29/04/2018,1448,2,0,1,0,Other,7,The City Daily,News
29/04/2018,1448,2,0,0,0,Android,7,The ClothesRack,Lifestyle
29/04/2018,1448,6,0,2,1,Android,7,Sitting Pretty,Lifestyle
29/04/2018,1448,50,0,13,6,iOS,7,The ClothesRack,Lifestyle
29/04/2018,1448,35,0,11,6,iOS,7,Sitting Pretty,Lifestyle
29/04/2018,1448,1,0,1,0,Android,7,The Classic Gentleman,Fashion / Lifestyle
29/04/2018,1448,30,0,6,0,Android,7,Weights & Plates,Sport
29/04/2018,1448,92,0,14,5,Android,7,Marathon Digest,Sport
29/04/2018,1448,5,0,2,1,iOS,7,The Classic Gentleman,Fashion / Lifestyle
29/04/2018,1448,49,0,9,0,iOS,7,Weights & Plates,Sport
29/04/2018,1448,182,2,67,18,iOS,7,Marathon Digest,Sport
29/04/2018,1448,1,0,0,0,Other,7,Marathon Digest,Sport
29/04/2018,3915,444,3,81,34,Android,7,Progressive News,News
29/04/2018,3915,279,3,79,8,Android,7,The City Daily,News
29/04/2018,3915,349,1,156,81,iOS,7,Progressive News,News
29/04/2018,3915,91,0,49,20,iOS,7,The City Daily,News
29/04/2018,3915,3,0,0,0,Other,7,Progressive News,News
29/04/2018,3915,51,1,8,2,Android,7,MusicRoom,Entertainment
29/04/2018,3915,5,0,1,0,Android,7,RockTunes,Entertainment
29/04/2018,3915,88,8,58,42,Other,7,MusicRoom,Entertainment
29/04/2018,3915,1631,6,869,363,iOS,7,MusicRoom,Entertainment
29/04/2018,3915,1,0,0,0,iOS,7,RockTunes,Entertainment
29/04/2018,3915,497,7,222,103,Android,7,Business Times,News
29/04/2018,3915,398,3,219,83,iOS,7,Business Times,News
29/04/2018,3915,14,0,4,0,Other,7,Business Times,News
29/04/2018,3915,6,0,3,2,Android,7,Sitting Pretty,Lifestyle
29/04/2018,3915,54,0,13,3,iOS,7,The ClothesRack,Lifestyle
29/04/2018,3915,40,0,11,6,iOS,7,Sitting Pretty,Lifestyle
29/04/2018,2701,415,1,72,25,Android,7,Progressive News,News
29/04/2018,2701,313,3,93,16,Android,7,The City Daily,News
29/04/2018,2701,303,0,126,75,iOS,7,Progressive News,News
29/04/2018,2701,102,0,61,25,iOS,7,The City Daily,News
29/04/2018,2701,1,0,0,0,Other,7,Progressive News,News
29/04/2018,2701,2,0,1,0,Other,7,The City Daily,News
29/04/2018,2701,2,0,0,0,Android,7,The ClothesRack,Lifestyle
29/04/2018,2701,12,0,4,1,Android,7,Sitting Pretty,Lifestyle
29/04/2018,2701,70,0,20,8,iOS,7,The ClothesRack,Lifestyle
29/04/2018,2701,28,0,16,10,iOS,7,Sitting Pretty,Lifestyle
29/04/2018,2701,27,0,1,0,Android,7,Weights & Plates,Sport
29/04/2018,2701,91,1,14,7,Android,7,Marathon Digest,Sport
29/04/2018,2701,2,0,1,0,iOS,7,The Classic Gentleman,Fashion / Lifestyle
29/04/2018,2701,37,2,8,1,iOS,7,Weights & Plates,Sport
29/04/2018,2701,184,0,54,18,iOS,7,Marathon Digest,Sport
29/04/2018,2701,1,0,0,0,Other,7,Marathon Digest,Sport
29/04/2018,1157,389,3,83,30,Android,7,Progressive News,News
29/04/2018,1157,259,3,69,6,Android,7,The City Daily,News
29/04/2018,1157,310,0,93,52,iOS,7,Progressive News,News
29/04/2018,1157,83,1,49,20,iOS,7,The City Daily,News
29/04/2018,1157,3,0,0,0,Other,7,The City Daily,News
29/04/2018,1157,14,0,6,4,Android,7,Sitting Pretty,Lifestyle
29/04/2018,1157,54,0,18,2,iOS,7,The ClothesRack,Lifestyle
29/04/2018,1157,41,0,15,11,iOS,7,Sitting Pretty,Lifestyle
29/04/2018,1157,3,0,1,1,Android,7,The Classic Gentleman,Fashion / Lifestyle
29/04/2018,1157,18,0,1,0,Android,7,Weights & Plates,Sport
29/04/2018,1157,101,0,19,8,Android,7,Marathon Digest,Sport
29/04/2018,1157,9,0,3,2,iOS,7,The Classic Gentleman,Fashion / Lifestyle
29/04/2018,1157,49,0,4,3,iOS,7,Weights & Plates,Sport
29/04/2018,1157,196,4,61,19,iOS,7,Marathon Digest,Sport
29/04/2018,1157,1,0,0,0,Other,7,Weights & Plates,Sport
29/04/2018,1012,400,1,84,37,Android,7,Progressive News,News
29/04/2018,1012,299,6,81,10,Android,7,The City Daily,News
29/04/2018,1012,1,0,0,0,Other,7,The City Daily,News
29/04/2018,1012,281,2,111,59,iOS,7,Progressive News,News
29/04/2018,1012,84,1,51,27,iOS,7,The City Daily,News
29/04/2018,1012,3,0,0,0,Other,7,Progressive News,News
29/04/2018,1012,6,0,1,0,Other,7,The City Daily,News
29/04/2018,1012,2,0,0,0,Android,7,The ClothesRack,Lifestyle
29/04/2018,1012,14,0,7,5,Android,7,Sitting Pretty,Lifestyle
29/04/2018,1012,55,0,8,0,iOS,7,The ClothesRack,Lifestyle
29/04/2018,1012,47,0,24,15,iOS,7,Sitting Pretty,Lifestyle
29/04/2018,1012,19,0,1,0,Android,7,Weights & Plates,Sport
29/04/2018,1012,82,0,15,8,Android,7,Marathon Digest,Sport
29/04/2018,1012,1,0,0,0,iOS,7,The Classic Gentleman,Fashion / Lifestyle
29/04/2018,1012,56,0,7,2,iOS,7,Weights & Plates,Sport
29/04/2018,1012,223,1,71,24,iOS,7,Marathon Digest,Sport
29/04/2018,1940,389,2,79,29,Android,7,Progressive News,News
29/04/2018,1940,286,3,80,14,Android,7,The City Daily,News
29/04/2018,1940,330,0,113,65,iOS,7,Progressive News,News
29/04/2018,1940,75,1,46,13,iOS,7,The City Daily,News
29/04/2018,1940,2,0,0,0,Other,7,Progressive News,News
29/04/2018,1940,3,0,0,0,Other,7,The City Daily,News
29/04/2018,1940,1,0,1,0,Android,7,The ClothesRack,Lifestyle
29/04/2018,1940,8,0,2,1,Android,7,Sitting Pretty,Lifestyle
29/04/2018,1940,73,0,18,2,iOS,7,The ClothesRack,Lifestyle
29/04/2018,1940,32,0,12,8,iOS,7,Sitting Pretty,Lifestyle
29/04/2018,1940,28,0,0,0,Android,7,Weights & Plates,Sport
29/04/2018,1940,99,1,15,5,Android,7,Marathon Digest,Sport
29/04/2018,1940,7,0,4,0,iOS,7,The Classic Gentleman,Fashion / Lifestyle
29/04/2018,1940,67,1,7,2,iOS,7,Weights & Plates,Sport
29/04/2018,1940,207,1,76,28,iOS,7,Marathon Digest,Sport
29/04/2018,1940,1,0,0,0,Other,7,Marathon Digest,Sport
29/04/2018,3400,1,0,1,0,Android,7,FootyNews,Sport
29/04/2018,3400,93,1,26,9,Android,7,FPSGaming,Tech / Gaming
29/04/2018,3400,1079,3,189,46,Android,7,Wot? Lifestyle,Lifestyle
29/04/2018,3400,259,0,85,30,iOS,7,FPSGaming,Tech / Gaming
29/04/2018,3400,1717,2,1012,328,iOS,7,Wot? Lifestyle,Lifestyle
29/04/2018,3400,1,0,0,0,iOS,7,FootyNews,Sport
29/04/2018,3400,9,0,7,7,Android,7,More Sport,Sport
29/04/2018,3400,1271,7,918,549,Android,7,More Sport,Sport
29/04/2018,3400,66,0,13,13,Other,7,More Sport,Sport
29/04/2018,3400,10,0,6,6,iOS,7,More Sport,Sport
29/04/2018,3400,1862,14,1532,710,iOS,7,More Sport,Sport
29/04/2018,3400,3,0,0,0,Other,7,More Sport,Sport
29/04/2018,3400,1,0,0,0,Other,7,More Sport,Sport
29/04/2018,3400,8,0,7,1,Other,7,More Sport,Sport
29/04/2018,3400,795,5,311,139,Android,7,CityNews,News
29/04/2018,3400,1055,4,487,214,iOS,7,CityNews,News
29/04/2018,3400,852,2,340,115,Android,7,Spambook,Lifestyle
29/04/2018,3400,60,0,14,2,Android,7,GossipNews,Lifestyle
29/04/2018,3400,180,2,64,21,Android,7,SportSpam,Sport
29/04/2018,3400,1141,3,660,239,iOS,7,Spambook,Lifestyle
29/04/2018,3400,222,1,112,27,iOS,7,GossipNews,Lifestyle
29/04/2018,3400,494,6,251,86,iOS,7,SportSpam,Sport
29/04/2018,3400,1,0,1,0,iOS,7,Spambook,Lifestyle
29/04/2018,3400,1,0,1,0,iOS,7,SportSpam,Sport
29/04/2018,3400,7,0,1,0,Other,7,Spambook,Lifestyle
29/04/2018,3400,1,0,1,0,Other,7,GossipNews,Lifestyle
29/04/2018,3400,1,0,0,0,Other,7,SportSpam,Sport
30/04/2018,3024,115,0,0,0,Android,1,We Love Gaming,Tech / Gaming
30/04/2018,3024,31,0,0,0,Android,1,Gadgetron,Tech / Gaming
30/04/2018,3024,1,0,0,0,Android,1,Edgy Lifestyles,Tech / Gaming
30/04/2018,3024,67,0,0,0,Android,1,Coin-Op Gaming,Tech / Gaming
30/04/2018,3024,2,0,0,0,Other,1,We Love Gaming,Tech / Gaming
30/04/2018,3024,1,0,0,0,Other,1,Coin-Op Gaming,Tech / Gaming
30/04/2018,3024,123,0,0,0,iOS,1,We Love Gaming,Tech / Gaming
30/04/2018,3024,19,0,0,0,iOS,1,Gadgetron,Tech / Gaming
30/04/2018,3024,4,1,0,0,iOS,1,Edgy Lifestyles,Tech / Gaming
30/04/2018,3024,36,1,0,0,iOS,1,Coin-Op Gaming,Tech / Gaming
30/04/2018,3024,1,0,0,0,Other,1,Coin-Op Gaming,Tech / Gaming
30/04/2018,3024,2,0,0,0,Android,1,The ClothesRack,Lifestyle
30/04/2018,3024,10,0,0,0,Android,1,Sitting Pretty,Lifestyle
30/04/2018,3024,11,0,0,0,Other,1,The ClothesRack,Lifestyle
30/04/2018,3024,22,0,0,0,Other,1,Sitting Pretty,Lifestyle
30/04/2018,3024,11,0,0,0,iOS,1,The ClothesRack,Lifestyle
30/04/2018,3024,7,0,0,0,iOS,1,Sitting Pretty,Lifestyle
30/04/2018,3024,1,0,0,0,Other,1,The ClothesRack,Lifestyle
30/04/2018,3024,1,0,0,0,Other,1,Sitting Pretty,Lifestyle
30/04/2018,692,334,2,76,38,Android,1,Progressive News,News
30/04/2018,692,233,1,72,20,Android,1,The City Daily,News
